Datetime,Tweet Id,Text,Username
2020-07-26 12:14:10+00:00,1287360560389136389,"@clairemawisa Rhe sorry nna kare o its setswana🤣🤣🤣🤣🤣🤣 you elephants dirtier. Ours clean clean. Spray spray. Hosepipe.  The yours become skon skon like ours, the elephants.",WawaAries10
2020-07-26 11:50:23+00:00,1287354576497070080,"The recent incident of a pregnant elephant dying in Kerala after being fed a cracker filled pineapple shook the nation to its core and everyone stood in solidarity against animal cruelty.

https://t.co/zK4SIvS7Bw

#animals #animallivesmatter #AnimalCruelty",blogsvoxpopuli
2020-07-26 11:43:45+00:00,1287352906103095301,"Ever mispronounced a word because of the way its spelt?

Like cognac, lasagne, elephant, island, knife, car...",pterodactyl_guy
2020-07-26 11:12:25+00:00,1287345022745149444,"@WinterfellT are you having some kind of meltdown??? The reason Scots Independence is so popular is because the Scots know it will never happen. This crisis has shown how reliant Scotland is on UK Treasury, everybody knows it and its the elephant in the room",andyjbrum69
2020-07-26 10:48:39+00:00,1287339039167660032,"As the #ShivSena settles into its unlikely alliance with the #Congress and #NCP, its commitment to Hindutva is the elephant in the room as indicated by the #RamMandir controversy. My take on the issue for @news18dotcom 

https://t.co/BIgyjXJvkD",dhavalkulkarni
2020-07-26 09:24:02+00:00,1287317746104008706,"This segalink and kiki fight is a clear example of when two elephant fights, the grass struggles. All this proving of point isn't helping seyitan rather its stressing her and giving her more tough time. Above all we don't even know the truth and sadly most people don't care",iamPetu_
2020-07-26 09:07:05+00:00,1287313479175569408,"Beautiful panel of Chennakeshava Temple ~ Belur.

Elephants (Strength)
Lions (Power)
Horses (Speed)
Flowers (Beauty)

The lowermost frieze panel around the temple has intricately carved marching elephants.

Each elephant is unique in its form. https://t.co/gkeo3X451q",Vedic_Woman
2020-07-26 08:46:15+00:00,1287308238044635136,@RAJ_B1996 @jagadishrjain @ujirerajesh @MontyPanging @Maverick_bharat Su-30 MKI is white Elephant of IAF.If you see the economic side of it then  its a complete disaster.Every upgrade cost lots of money.,ranajeet_behera
2020-07-26 08:43:57+00:00,1287307660560420865,"It's weird how we all know the elephant in the room but create sub-systems around it to fake solve its adverse effects instead of dealing with the actual issue. This is such elite gas-lighting, what a mess",IamTheMuyaayu
2020-07-26 08:24:35+00:00,1287302785852149761,"@matthewsyed It’s not an elephant but a woolly mammoth in the room. Trust in politics is shredded when politicians don’t tell the truth. To put it at its kindest, when everything the government announces is “world beating”, the Prime Minister sounds like a dodgy street salesman. Trust is gone",jandtaylor
2020-07-26 07:53:28+00:00,1287294955585765377,@Mo_vation That's impressive...its the only key....prayer is underestimated it's the reason most relationships are white elephant projects.. Building houses on soft sand,Mizu_Farmer
2020-07-26 07:37:35+00:00,1287290955540774912,@OmairTAhmad i wouldn't say it's exactly a cop-out but when u take on someone who institutionally has no power to take on u..at best its a waste of time..at worst it's u massaging ur ego...its much more difficult to take on the actual elephant in the room as we know from sakets case...,ishanbora844
2020-07-26 07:21:29+00:00,1287286904375844864,"Apple recently hired a consulting firm called, and this is real: Analysis Group. Here is their report. 

Its the equivalent of noticing an elephant in the room &amp; then changing the conversation to talk about how small the room feels.

https://t.co/YgDLw92UjT",thesethist
2020-07-26 06:20:25+00:00,1287271536987168770,"@UnaBergmane The idea of ""killing an elephant with a needle"" is yet another reason for Alexander Zinoviev to reflect on the role of information, its use and how billions of people get brainwashed, manipulated with only one goal: to make them accept being manipulated.
https://t.co/68W6Kcu3is",EDGE_I
2020-07-26 06:06:21+00:00,1287267996587757569,"@UberFacts Male elephant from the circus to female one: wanna see a cool trick, *stands on its dick*",tumbureku
2020-07-26 06:05:53+00:00,1287267878798934016,"Wissom Letter 47 is out.

Its about the models we use to think about COVID-19.

Some are accurate, some not so much.

#TheWisdomProject
#COVIDー19

Check it out--

Swans, Rhinos &amp; The Elephant in the Room https://t.co/dQDEoomOgv",ayushtweetshere
2020-07-26 05:57:46+00:00,1287265837917835270,"@elephant_ben Like, what does it mean to say its accurate? It gives off the impression that the stereotype is just *true.* But they're not clearly defined scientific hypotheses like Jussim implicitly posits them as so when he ultimately has people quantify their beliefs...",MiraLazine
2020-07-26 05:47:01+00:00,1287263129852731394,"@mn_seeley I understand your frustration and desire for compensatory snacks, but you’re ignoring the elephant in the room: you must burn the deck to ashes for its impertinence. You must maintain the edge, MN... for all of us. https://t.co/Jl1MSlHzNQ",davidkfiction
2020-07-26 05:30:00+00:00,1287258848638582784,"#NiFHiveFeature: Upamanyu Chakraborty photographed an adult and juvenile #elephant crossing a rivulet in Jim #Corbett National Park, Uttarakhand.

Elephants travel in herds, often led by the matriarch who has a deep ecological knowledge of the region and its #drought patterns. https://t.co/k1stHFyOjk",NatureIn_Focus
2020-07-26 04:47:56+00:00,1287248263469391872,Photo of a paddy FIELD in a village of CHIPLUN Taluka in Ratnagiri District of MAHARASHTRA.  Its Elephant image after sowing the rice. (  Originally published in Ratnagiri TARUN BHARAT MARATHI DAILY on 26 JULY 2020 ) https://t.co/We2ov1W6XU,MadanDamale1
2020-07-26 03:39:44+00:00,1287231098242519040,"@Anupamashenoy2 @VinodKarkera8 Madam don't bother about barking dogs , its quite common of barking dogs when lions r elephant on to the streets ,",BABURymec
2020-07-26 03:30:00+00:00,1287228649620623361,"The first-of-its-kind #study of wild #elephant calves found that laterality develops even at three months of age

https://t.co/b4AXfU607O",TheHinduScience
2020-07-26 03:04:34+00:00,1287222249179607040,"Two fave elephant anecdotes: One, a crocodile went after a baby elephant at a river watering spot and the mother elephant snatched the croc right out of the water and stomped it dead. And then flung its crushed corpse into a tree top. The first is defense, the second is rage.",superisabel76
2020-07-26 02:12:42+00:00,1287209198179086337,"@briantylercohen After identifying what an elephant looks like, watch the leader of the USA put a round ball into a hole. Yeah!! American exceptionalism at its finest! So SMART white overweight con man traitor racist! Don't worry Covid will just disappear  — eventually.",fizfame
2020-07-26 02:05:25+00:00,1287207364534448128,@suddysoapbar Tbf though it's like when the cat was fucking about with the thomas toy. Obv its shit and I hope if Thomas comes back that it's not this animation company. However I'd still say the cannon at Walker bridge is worse than the non cannon elephant https://t.co/1POdyWS7wT,BrendamProduct
2020-07-26 01:19:23+00:00,1287195780265267200,@CantareAmantis Does it play peekaboo with its ears? And sing ‘do your ears hang low’? We have a *different* singing elephant toy that looks similar and makes the baby cry every time it starts talking,kristinlavacake
2020-07-26 01:13:27+00:00,1287194286195380224,"@Tdesigned1 @cclevv_ccccc Apparently Republicans are now the Rebel Party.
Guess the old Elephant has some new passengers on its back.",Ashley_Silver92
2020-07-26 01:07:15+00:00,1287192727088779267,"trump hasn't denyed Putin's bounties on Our Troops,because hed have to admit he knows about it,can't even call it a hoax,its the biggest damn GOP elephant that ever camped in the Oval office,after trumps evicted they'll have to ""muck it out""cause it's full of muck",Bonnie19491949
2020-07-26 01:00:46+00:00,1287191093357023232,"@RyanBrownWJOX No ""optics"" needed; its 2020 &amp; the vision is obvious. There are people that cant live without football for one season but for many reasons. Selfish, greed, wont get analyst gigs, wont have show topics, SELFISH, GREED, SELFISH ,GREED , SELFISH , GREED , NO CONCERN OR EMPATHY 4LIFE",hunter_elephant
2020-07-26 00:16:47+00:00,1287180026262237184,"While the resolution by the House of Reps. to probe the NEDC may be political, it should not be an avenue for those with malice against the achievements of the commission within its short period of existence to smear and liken it to the White Elephant called NDDC.",kanuriland
2020-07-25 23:22:47+00:00,1287166436264284160,"@NoLeftyEsty @HouseRectum @BeastieLil @DebraResists @HondoResists @ConnieG1025 @ToniaJohns18 @CamiLee13 @BriansNewHeart @Robbytreeroot @RobAnderson2018 @oregon_resister @vegix @dana551970 @Joie_de_Vivre__ @katherineOma @Katpa73 @selenemoon96 @twhlvrldy @QueenG719 All life forms you say, so you're saying when Don Jr. kills an elephant for its tusks,  purely for greed and no other reason it's God's Law that he broke? How about adultery, or any of the other 10 commandments Trump has broken?",Samiknowsbest1
2020-07-25 22:25:47+00:00,1287152090649944065,"-and the elephant played by Bill Murray in the room. 
Honestly this is much closer than I thought. The likeness is there but its one of those sculpts where angles and lighting makes or breaks it.

I think this is the closest we've gotten outside of the $$$ range. https://t.co/GHHYut6UgI",KanadaCat
2020-07-25 22:13:55+00:00,1287149104389398529,"@SherlockW_H @HarryWatson_cat There was a guy there who was killed by an elephant. It just put its head down and crushed him. 

Another got bitten badly by some big cat, and his buddies brought him a big bag of Cat Chow to the hospital.",LaynaAyre
2020-07-25 22:11:39+00:00,1287148533104222208,"@dlevenstein You mean the amount or rules are different? While awake after having sent this tweet, my brain concluded that a ""pink elephant coding"" has to be coding on a laptop with its trunk, not paws, because obviously that needs fingers &amp; won't work=&gt;wake compositional replay for imagery.",criticalneuro
2020-07-25 22:07:10+00:00,1287147408523235331,"Denying YOUR elephant  in the room, does NOT make it go away! DEAL WITH IT, ONLY YOU can make it go away or become its best friend and work with it! ~Roz Fruchtman #ThinkBIGSundayWithMarsha #RozSpirations #quote #quotes",RozSpirations
2020-07-25 21:38:06+00:00,1287140091220172801,"@arvalis @SHelmigh Well its not unheard of of males crushing to death females and pups while they fight each other
and they have a- uhm, baculum which can be the size of a man's forearm
being a female elephant seal doesn't sound like fun",tatiilange
2020-07-25 21:31:03+00:00,1287138316027146252,@writetake @MihirUj @akananth Rafale will break IAF - an expensive fighter costing more than the F35 from a nation that will sell tech to the highest bidder. IAF will remain the weakest of the Indian armed forces because of its lust for foreign toys or white elephants. Should have ramped up LCA plus Astra2.,vivdhruv
2020-07-25 20:55:57+00:00,1287129483351191553,@lfm_gojoe Maybe the Republican Party should consider changing its symbol from the elephant to the wooly mammoth?,CALUSA18
2020-07-25 20:30:45+00:00,1287123143493115904,"@b0ndibl00 @orioel @clovehoof anything larger than like 7 feet scares me to pieces, even the friendly weddell seal with its laser blast vocalizations

elephant seals are also goddamn terrifying, they're so friggin' massive it's unreal.",BlackstarMBV
2020-07-25 20:17:43+00:00,1287119863362789379,@JoeBiden @robreiner Vote the elephant party out of existence. The democratic party ain't much but its all we have right now.,twojs1b
2020-07-25 19:11:17+00:00,1287103142543466497,"@sagaofthequeer @RadfemJana 'Inclusive' language has everyone dancing around the concept of *sex* like it's the elephant in the room. But reproductive anatomy is an axis of oppression (in its own right, separate from identity) and must be named. Obscuring this actually creates hostility to trans rights.",pott_t
2020-07-25 18:57:35+00:00,1287099695563767808,"Dave does not spout rumours. Wasps sympathisers hang up your boots. This city is an elephant with a castle on its back. It is not a neuisance pest of an insect. @Coventry_City and @CoventryRugby deserve full support. 

Again;
We’re all having a party when the wasps go bust 💙 https://t.co/mOk5Phyb52",andy_cov93
2020-07-25 18:56:24+00:00,1287099398611251201,"@sannewman Someone stepped on a butterfly so it didn't flap its wings, kick up pollen, make an elephant sneeze, set off a stampede, drive dust in the air, change the weather so that it rained in Queens in mid-Sept. 1945 sending Fred Trump into a pharmacy for an umbrella and some rubbers.",dadlypursuits
2020-07-25 18:53:20+00:00,1287098627643645952,"That “animal” - meat, organs, skin, and bones - was a living, walking, breathing  baby elephant. What right do these men have to take its life from its mother? And what local village? This is not the Africa of 100 years ago! The ignorance and pretense! https://t.co/y8wWI3f9iw",bernabephoto
2020-07-25 18:00:30+00:00,1287085330462629889,"@LinkedHD Especially Don Jr. He is at best a cheesy salesman, and in my eyes he is an absolute psychopath. He killed an endangered elephant just to watch it die and cut off its tail. Oh and he’s helped to destroy the US with his constant cheesy lies. There’s that.",stephen_of_borg
2020-07-25 17:30:25+00:00,1287077760037343232,"On the birth anniversary of Jim Corbett, Corbett National Park lost its beloved soul... RIP NC Dhingra

#wildlifephotography #elephant #wildlife #NaturePhotography https://t.co/pFpyaGPLoH",shivangmehtaNW
2020-07-25 17:18:50+00:00,1287074846363574278,Thank you for this....its the elephant nobody sees. https://t.co/zSVsvI5Yp8,__shemuel__
2020-07-25 17:05:04+00:00,1287071379179933701,"With spectacular views of the Tarangire River, Lemala Mpingo Lodge is perfectly positioned for an authentic safari. Known for its elephant herds, birdlife &amp; baobab trees, it combines perfectly with a Serengeti &amp; Ngorongoro safari.
Get in touch with us now. https://t.co/DVps4xwpB8 https://t.co/jG9cQvB6uF",Explorer_Safari
2020-07-25 16:41:31+00:00,1287065456306782210,@TramThatSlams ITS THE ELEPHANT BEHIND THE SLAUGHTER (of the Thomas and friends series),OliverBetter
2020-07-25 16:32:09+00:00,1287063095899193345,"the government health agency we need to be able to trust, instead changes its school-reopening stance to fit what Trump wants.

US covid cases are at an all-time, worldwide high

should we reopen schools?

trump: i got the elephant question right

https://t.co/BITWxTveqv",mackeysasser
2020-07-25 16:30:12+00:00,1287062608328237059,"The first-of-its-kind study of wild elephant calves found that laterality develops even at three months of age
https://t.co/zmAXDCMZX1",the_hindu
2020-07-25 16:17:59+00:00,1287059530182873089,"@FloatRblx Float! PLEASE, please, please? Make the carnival elephant, please! Its so cute! Please? Thats All I'm saying 😭",mr_ying17
2020-07-25 16:04:26+00:00,1287056123229622272,$Z Zestimates are the Elephant in the Room as @Zillow ignores universal criticism of how they're Dictatorially Imposed.The biggest travesty however is #ZGLife REFUSAL to correct inaccurate Zestimates when brought to its attention. A #DoNotZestimate Opt Out is needed!! #BLM #LBGTQ https://t.co/LSTMKx66tQ,Surbiton99
2020-07-25 15:20:26+00:00,1287045049151303681,"@PlGLlNS account leaving my island. At which point, one of them could log into the island themselves and boost my minions until I got back. After a few weeks, we both reached farming level 50. On may 4th there was a pet update which added among other things, the elephant pet which at its",dreamisaoinker
2020-07-25 15:01:50+00:00,1287040367062286338,"London’s Canary reports on the shame engulfing travel industry body ABTA and its members; and the ever growing support for STAE’s call to ban adverts for resorts brutalising baby and adult Asian elephants: https://t.co/3183dcxgAV
 @MeganMcCubbin @ianredmond @Protect_Wldlife",stae_elephants
2020-07-25 14:42:27+00:00,1287035490294734850,"Got suprised the other day after realising that elephants used to travel in herds this big before human encroachment. But anyways, its the perfect time to visit the Mara. https://t.co/AW1vwuKwio",ike__dev
2020-07-25 14:11:54+00:00,1287027802810851328,"proverbial wisdom on US-China tensions:

SK: When two whales fight, the shrimp breaks its back. 

Vietnam: when two buffaloes fight, the flies get killed first.

Liberia: when two elephants fight, it's the grass that gets trampled. 

Add your animal metaphor or make one up",damienics
2020-07-25 13:52:55+00:00,1287023026060570624,@dominicanraq @chubbychaserau Probably not to be fair. I'd be like a flea crawling up the leg of an elephant with rape on its mind.,VeryValentine
2020-07-25 13:08:38+00:00,1287011879177551872,"“Ealing, North stands unique among the 33 boroughs: in June 1889, a giant circus elephant collapsed on Castlebar hill--and died. The great pachyderm, with its last few breaths, bravely staggered forward and is, to this day, to be found beneath the road.”
(https://t.co/RwgvVrLoMR) https://t.co/U4dhsy5pUt",dombens
2020-07-25 12:54:46+00:00,1287008391437533186,"@macharajarao @mariawirth1 @ShefVaidya @daksinvrindavan @dhyanfoundation @Swamy39 @rvaidya2000 @ranganaathan @prafullaketkar @sankrant @davidfrawleyved PETA always Targets Temple 🐘, Lakshmi being the latest case.

But Completely Silent on the Brutalities 🐘 are subjected to in Kerala by Christian's and Muslims.
While One Elephant lost its Trunk in illegal 'Cross farming' forest, another died of explosion in mouth. https://t.co/O7DVejjWkP",iyer_rn
2020-07-25 12:41:35+00:00,1287005071155363840,"Thanks @DrJoeAbah for standing up for justice.

""If you're neutral in situations of injustice, you have chosen the side of the oppressor. If an elephant has its foot on the tail of a mouse &amp;you say that you're neutral, the mouse will not appreciate your neutrality.” —Desmond Tutu",myunicy
2020-07-25 10:45:35+00:00,1286975879365763072,"Why are all the national animals for the United Kingdom and its Bailliwicks all mythical.

Every other country is like ""a badger"" or ""an elephant"" and then we're like ""A WEIRD YAK THAT CAN SWIVEL ITS HORNS""",WannaBBonVivant
2020-07-25 09:27:11+00:00,1286956148986445824,"#Egypt has been crying elephant tears on the first filling of #GERD.

Its real interest is to perpetuate the historical injustice on #Ethiopia &amp; #Africa as well as to denie #EthiopiaNileRights. 

#Itsmydam #AbayforEthiopia #NileforAfrica #TheAfricaWeWant 
 https://t.co/SP7fMthEBP",alemange2010
2020-07-25 09:22:26+00:00,1286954953743851523,@MikeCarlton01 If you don't recognise an elephant its way awkward when you point out the rhino in the room.,reubenhelms
2020-07-25 09:18:55+00:00,1286954068821315585,"@AriMelber Man, massive fan of your show from its start...it made MSNBC worth watching, very jewish, in the music industry my whole life, massive cube fan...how did you at least not ask about the elephant in the room. It’s been bumming me out for a minuet now.",DanielTobiasMTD
2020-07-25 09:13:39+00:00,1286952746298626048,@CynicOnRails Its time to address the elephant in the room...,Dougie_n_Donnie
2020-07-25 08:47:27+00:00,1286946150356889600,"@WIONews @Anthony_Klan @palkisu Unbelievable, We need India More than Ever as the Main Superpower in the Region with the U.S and Australia on its Side. The Elephant can more than take the Dragon. #Trump2020 #MAGA",SpeedShade
2020-07-25 08:23:26+00:00,1286940109367959553,"@PetaIndia @ShefVaidya STOP your hypocracy.  Killing an animal for sacrfiice or for eating meat is cruel but Halal is cruelty at its zenith.  And, all you do is try to prevent the proper care meted out to Temple elephants?  This is the effect of disoriented minds.",Aroon_Mittal
2020-07-25 08:18:22+00:00,1286938831057494016,@MikeyMgtow Its mind boggling to see this attitude today...like theyve totally forgotten that they are not men. And cannot fight or physically overpower a man. At all. Like a dog trying to fight an elephant. Then they face the consequences of that delusion!,BigBall23938457
2020-07-25 07:39:39+00:00,1286929089518067712,"@williamhboney1 its baffled me as outsider to closed irish society, you have aristocracies,  the elephant in all walk of life, nod and wink bases.",fodderman1914
2020-07-25 07:31:27+00:00,1286927024573968384,"The elephant twins in #lk Minneriya are #lk's first recorded live twins &amp; their births coincided with world’s largest Asian elephant gathering, taking place in #Minneriya, a congregation of around 300-450 #elephants during its peak.
https://t.co/s5akQmug3H",MongabaySL
2020-07-25 07:24:03+00:00,1286925162449960960,"Even though the market cap at @CoinMarketCap means shit for its own sake, the ranking still means a lot, especially for new people in the universe. Putting #TRX back into the Top 10 is a major goal of @justinsuntron - is it realistic? (1/5) https://t.co/yXtRLILOrM",elephant_crypto
2020-07-25 07:22:49+00:00,1286924854160236544,@CheezyMozarella used to love Elephant House products. recently had highland stuffs n its better than EH tbh :) but like other products highland failed to supply for the demand :/,CrazyNalin
2020-07-25 07:21:24+00:00,1286924497262505984,"Garuda means “bearer of heavy weight”. This name was given by Vālakhilyas when the branch from which they were hanging upside down was lifted by a Giant Eagle that was already carrying elephant &amp; giant tortoise in its claws. https://t.co/V1XNDMLBk0 
#garudaPancami @ranganaathan +",jayasartn
2020-07-25 06:50:02+00:00,1286916603553239040,"@DavN0z A welcome and interesting analysis-you have a bright future. Increasingly, many debates regarding Antisemitism (no hyphen) ignore the elephant-in-the-room, 'blood libel'.

Accepting that Christianity-in all its flavours-is a foundational stone in Western democracy/thought, it`s",LehiRed
2020-07-25 06:34:05+00:00,1286912588366991361,"A brand should be memorable, it should instill the brain of an elephant into its customers. How is that possible? Treat your customer the very same way you would treat an investor.",Bulelani_Nyii
2020-07-25 06:26:41+00:00,1286910724883668993,"@exquisite_xqsit It’s astounding the power it yields when you consider its fictitious nature. 
It reminds me of elephants being trained to stand still with nothing but an unattached rope around its legs. Conditioning clearly works on people too.",ScottCouzens
2020-07-25 06:08:41+00:00,1286906197015171073,Well an Elephant &gt;:( why is this a thing c’mon i’ve tried to stay calm with the whole fanrasy sequence and all that fantasy stuff but idk if i want to cringe at this or laugh at it its just bad 🐘+🚂=💩,stonetankengine
2020-07-25 05:57:51+00:00,1286903469010563073,"@chipfranklin @donwinslow 'Cause, on 7/4 I got Disney+ to see Hamilton, &amp; then saw the Elephants pgm.
They were so loving, smart and strong as they bonded, survived and enjoyed such a harsh place.
Sadly, a Trump saw one, and from a safe, cowardly distance, shot it &amp; kept its tail.

https://t.co/8qczVoP6dn",covid_19nurse
2020-07-25 05:57:07+00:00,1286903285048381440,the world will never be the same post-elephant thomas. we peaked. its over.,FlyingPringle
2020-07-25 05:36:56+00:00,1286898205528121345,"Have you ever seen elephants in the wild?

Its so much fun to see them play in the water and cool off in the afternoons. 

I shot this image in the beautiful forest of Nagarhole.. Fondly called as Kabini.

Like it ? Then hit RT 🙏😉
@ExSecular 
@Fussy_Ca 
@desimojito https://t.co/zxhvI1jcVk",wildontheright
2020-07-25 05:34:35+00:00,1286897616861757441,@jesawyer The male elephant at the Copenhagen Zoo died yesterday of complications following diarrhea... It would seem it died in its own pool of shit. That is also really sad...,BizMonkeyFilms
2020-07-25 05:00:18+00:00,1286888986561175552,"@WHO #almaata declaration said #healthforall by 2000. That ofcourse never happened .Thanks to mismanagement of the #ChinaVirus pandemic by @DrTedros its 'ill-health for all' in 2020. That also brings the question, why all countries have to keep feeding this white elephant @WHO?",drlensworthy
2020-07-25 04:58:57+00:00,1286888648709988353,"To address the elephant in the room:
HOW COULD JEWS POSSIBLY STILL SUPPORT THE DEMOCRAT PARTY AND ITS LEFTIST AGENDA WHEN THEY UNVAIL THIS UNMASKED RACISM AGAINST JEWS?
I mean regular citizens...not the NWO puppets like Soros, Shumer, Nadler, Schiff and Feinstein...
Traitors all! https://t.co/AoLBD2dUjG",2501Wolf
2020-07-25 04:53:47+00:00,1286887346282127366,@therealnotmoby The episode where the baby elephant is blinded by a sand storm and then follows its mother’s tracks in the WRONG DIRECTION gets me every time. Even without pregnancy hormones. No shame.,Cathleen_OHare
2020-07-25 04:35:40+00:00,1286882789070123010,Prachinburi: Two wild elephants - mother and child - keep a village on its toes through the night! - https://t.co/ebsVeQNvES https://t.co/5kigmzv43V,ASEANNOWTH
2020-07-25 04:31:59+00:00,1286881859381723142,"And its inspiration as to its wrong and its right.
Truly he suceeds that purifies it.
And he fails that corrupts it.

Surah Al-fil 105: 1-2. Or the Elephant.
Seest thou not how Allah dealt with the companions of the Elephant.
Did he not make ""their treacherous plan go astray ?",BJamanka
2020-07-25 04:30:03+00:00,1286881374562144262,"7 Day Botswana Safari Holiday - Explore
Explore The finest game reserves 
Search for water-dwelling wildlife and exotic birds in the remote area of the delta
Remarkable wildlife sanctuary, world famous for its huge elephant population.
https://t.co/0GIW60jfNy
#safai #Botawana https://t.co/eSjMTdZTUh",KevinJamessfm
2020-07-25 04:19:06+00:00,1286878617448964096,"@Rosewind2007 And one day, the deer herd arrived and shore them off all lawn-height. That was circa the apple tree had dropped its more or less quadrennial harvest, which fermented on the ground. The deer were drunk as skunks or elephants. It was a thing to behold.",kfunk937
2020-07-25 04:16:43+00:00,1286878018548297729,"@Snowleopards12 @A_Damned_smith @BabeTruth2 @wiguy45 @Avic_Wins @RobertBrownie @kester_lowers @JohnKrahn2 @malo_j @Simple_Shaman @Wilkyway71 @Wolfpak561 @AllistairGraham @SavageTomas @SDarkmore @SBuddie1877 @LogicalReterg @adrianturner01 @EdwardwongY @willsworldview @zalphaprime @Onychom @YorkshirePalaeo @Cleisthenes5 @RossGilroy @TakeThatChem @Phoenix42505497 @derian_the_imp @TakeThatEpi @badgervindaloo @WmManry @oohglobbits5 @tuxlinuxien @IllinLaneCraig @JordanRivers007 @orna_verum @SeidlerThomas @Shrinki2 @CosmicCaptainAO @ron_gaul @magnetronmagne1 @remnantofisr53 @DazzlyPants @__Helicon__ @LeyFenix @hotgirlspotted @mostly_monkey @FutureSnark @Eschertology @mikecannytalk Yes I get it you believe if its in your mind its real.

That's not how it works.

You can believe there's a pink elephant orbiting jupiter as much as you want.

It wont change reality.",SecularSandwich
2020-07-25 03:35:04+00:00,1286867539750842370,"Each village has its own culture; tolerance levels, speed to violence etc.  So might each herd?  Even within the same forest, let alone across different, no longer connected, sites.  Ought we be taking elephant ‘culture’ into account too?  #HumanElephantCoexistence @CCCAnimals",elehelp
2020-07-25 03:26:51+00:00,1286865468490485760,"Its time to address the elephant in the room!
Can we roll, can we smoke, can we talk about this shit like mhmmm...",Smanga_Da_Great
2020-07-25 02:23:05+00:00,1286849420848439297,"Well, my school district just put out its blueprint for returning to school in September, and it all looks pretty good EXCEPT for the elephant in the room -- they plan to keep class sizes and t/s ratios the same. There's just no way it's safe to have 25-30 kids in one room.",jadis11
2020-07-25 02:12:38+00:00,1286846794203357184,"“You Looove to reveal an #Elephant in the room...
...give it a name...ride on its back...

...spend your savings on peanuts🥜”",TennaJee
2020-07-25 01:53:00+00:00,1286841853820702727,"@jasondorp @KatyTurNBC Everybody hide the Rorschach cards from Kevin.

(An elephant... lying on its back.... wearin' a hat.)",StackaTurtles
2020-07-25 01:43:35+00:00,1286839483942526977,"If you are neutral in situations of injustice, you have chosen the side of the oppressor. If an elephant has its foot on the tail of a mouse and you say that you are neutral, the mouse will not appreciate your neutrality. @ishkarnBHANDARI @Official_Arnab_ 
#JusticeForSushant",maggist28
2020-07-25 01:02:27+00:00,1286829130894344192,"Are YOU SERIOUSLY KIDDING STUMP GRINDING  T-SHIRTS   BEFORE  IT WAS  BEANS AND WASHING MACHINES  COGNITIVE TESTS TO IDENTIFY ELEPHANTS LIKE TRUMP AND HIS VIRUS SAID 
ITS GOING TO GET A LOT  WORST under the leadership of  Trump https://t.co/mWgyrlhHC8",LindaLincoln20
2020-07-25 00:55:22+00:00,1286827346255908876,This vid is the result of 🇺🇸 not “caring” about the character of its leader🙄 elephant in the room is racism got #Trump to the White House #2020Election https://t.co/jAIigczxQY,Truthsayer2016_
2020-07-25 00:52:11+00:00,1286826547165294592,@TimSmithMP tim how about you learn to cage the elephant...its not a sin  and I am sure your head would be clearer and you might be happier,rationalbitch
2020-07-25 00:33:28+00:00,1286821838224588801,@dontgivupurghos I think its time you had a pink elephant winter or something like that idk I only read the sparknotes,mike_collins43
2020-07-25 00:16:02+00:00,1286817448709300226,I just read that sometimes an elephant’s penis can be used to support its own weight...I’m so glad! I thought I was the only one!,DakotahSommers
2020-07-25 00:01:40+00:00,1286813835114971142,"White Elephant, Nantucket
 
The dream location of a very tasteful bride, the White Elephant Harborside Inn organizes weddings on its extensive lawn. 

https://t.co/U1f2wV13RR

#flowers #flowersgift #flowersfordays #flowersforwedding  #flowersforlove #gift #giftideas https://t.co/McLUHs0PrW",FlowersMamba
2020-07-24 23:48:56+00:00,1286810628196360193,Idk why the Drunk Elephant haircare line got so much hate i really like it &amp; i feel its made my hair so much smoother &amp; healthier. Ima buy the full size for sure,_kristeena_Xo
2020-07-24 23:45:09+00:00,1286809678253457408,@MysterySolvent An Elephant missing its trunk! @realDonaldTrump let the whole world know he has the capability to pick one out with a trunk.,FaberMongols
2020-07-24 22:59:57+00:00,1286798303208898560,The unholy shininess of your labial facial folds disgusts and fascinates me. I imagine when you eat it sounds like an elephant sucking up mucus with its trunk.  Why doesn’t your skin fit @senatemajldr https://t.co/aPfMDfMk0X,cuntsatchels
2020-07-24 22:50:31+00:00,1286795929119596544,Twitter i DON'T want to see a baby elephant gunned down in cold blood for sport and NO i don't want to see a dog being fried alive.what the FUCK thes images should be banned they are SO SO upsetting..its awful humans are awful..so terrible..STOP STOP STOP,melwill77
2020-07-24 22:10:36+00:00,1286785884126404613,@CC_Sabathia &amp; @RyanRuocco its time to address the elephant in the room. The entire team wore Black Lives Matter shirts warming up &amp; kneeled during a pre-game ceremony yesterday (amazing!). Then Randy Levine invites Trump to throw out a pitch in the Bronx next month?! How? Why?!,heavenz_2_betsy
2020-07-24 21:27:09+00:00,1286774947818299393,"@sTeamTraen @elephant_ben Have you not heard of ""The Tampa Affair""? No Norwegian shipload of refugees have made its way to these Antipodean shores since 2001.
https://t.co/2UwCFPALw5",Bob64St
2020-07-24 21:22:55+00:00,1286773882075189248,"@DearGoodPeople @WhiteHouse @DanRather He got the elephant right.its sad he thinks it’s a “Genius test”.          But’s used to detect  alzhimers, how sad, a stumble genius",bobbybo41685421
